assignment_id,package_id,event_id,region,patch_id,hazard_type,review_round,reviewer_slot,reviewer_role,assignment_status,source_queue_rank,dominant_blocker,allowed_use,forbidden_use
ASN_v2ai_00154,EPC_v1us_00077,PET_2024_03_21_28,PET,PET_00614,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,78,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00155,EPC_v1us_00077,PET_2024_03_21_28,PET,PET_00614,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,78,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00156,EPC_v1us_00078,PET_2024_03_21_28,PET,PET_00615,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,79,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00157,EPC_v1us_00078,PET_2024_03_21_28,PET,PET_00615,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,79,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00158,EPC_v1us_00079,PET_2024_03_21_28,PET,PET_00617,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,80,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00159,EPC_v1us_00079,PET_2024_03_21_28,PET,PET_00617,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,80,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00160,EPC_v1us_00080,PET_2024_03_21_28,PET,PET_00618,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,81,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00161,EPC_v1us_00080,PET_2024_03_21_28,PET,PET_00618,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,81,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00162,EPC_v1us_00081,PET_2024_03_21_28,PET,PET_00641,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,82,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00163,EPC_v1us_00081,PET_2024_03_21_28,PET,PET_00641,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,82,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00164,EPC_v1us_00082,PET_2024_03_21_28,PET,PET_00649,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,83,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00165,EPC_v1us_00082,PET_2024_03_21_28,PET,PET_00649,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,83,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00166,EPC_v1us_00083,PET_2024_03_21_28,PET,PET_00652,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,84,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00167,EPC_v1us_00083,PET_2024_03_21_28,PET,PET_00652,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,84,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00168,EPC_v1us_00084,PET_2024_03_21_28,PET,PET_00720,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,85,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00169,EPC_v1us_00084,PET_2024_03_21_28,PET,PET_00720,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,85,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00170,EPC_v1us_00085,PET_2024_03_21_28,PET,PET_00756,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,86,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00171,EPC_v1us_00085,PET_2024_03_21_28,PET,PET_00756,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,86,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00172,EPC_v1us_00086,PET_2024_03_21_28,PET,PET_00789,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,87,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00173,EPC_v1us_00086,PET_2024_03_21_28,PET,PET_00789,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,87,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00174,EPC_v1us_00087,PET_2024_03_21_28,PET,PET_00823,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,88,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00175,EPC_v1us_00087,PET_2024_03_21_28,PET,PET_00823,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,88,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00176,EPC_v1us_00088,PET_2024_03_21_28,PET,PET_00825,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,89,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00177,EPC_v1us_00088,PET_2024_03_21_28,PET,PET_00825,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,89,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00178,EPC_v1us_00089,PET_2024_03_21_28,PET,PET_00829,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,90,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00179,EPC_v1us_00089,PET_2024_03_21_28,PET,PET_00829,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,90,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00180,EPC_v1us_00090,PET_2024_03_21_28,PET,PET_00860,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,91,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00181,EPC_v1us_00090,PET_2024_03_21_28,PET,PET_00860,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,91,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00182,EPC_v1us_00091,PET_2024_03_21_28,PET,PET_00863,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,92,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00183,EPC_v1us_00091,PET_2024_03_21_28,PET,PET_00863,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,92,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00184,EPC_v1us_00092,PET_2024_03_21_28,PET,PET_00865,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,93,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00185,EPC_v1us_00092,PET_2024_03_21_28,PET,PET_00865,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,93,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00186,EPC_v1us_00093,PET_2024_03_21_28,PET,PET_00916,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,94,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00187,EPC_v1us_00093,PET_2024_03_21_28,PET,PET_00916,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,94,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00188,EPC_v1us_00094,PET_2024_03_21_28,PET,PET_00986,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,95,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00189,EPC_v1us_00094,PET_2024_03_21_28,PET,PET_00986,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,95,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00190,EPC_v1us_00095,PET_2024_03_21_28,PET,PET_01307,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,96,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00191,EPC_v1us_00095,PET_2024_03_21_28,PET,PET_01307,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,96,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00192,EPC_v1us_00096,PET_2024_03_21_28,PET,PET_01323,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,97,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00193,EPC_v1us_00096,PET_2024_03_21_28,PET,PET_01323,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,97,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00194,EPC_v1us_00097,PET_2024_03_21_28,PET,PET_01349,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,98,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00195,EPC_v1us_00097,PET_2024_03_21_28,PET,PET_01349,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,98,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00196,EPC_v1us_00098,PET_2024_03_21_28,PET,PET_01352,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,99,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00197,EPC_v1us_00098,PET_2024_03_21_28,PET,PET_01352,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,99,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00198,EPC_v1us_00099,PET_2024_03_21_28,PET,PET_01386,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,100,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00199,EPC_v1us_00099,PET_2024_03_21_28,PET,PET_01386,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,100,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00200,EPC_v1us_00100,PET_2024_03_21_28,PET,PET_01403,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,101,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00201,EPC_v1us_00100,PET_2024_03_21_28,PET,PET_01403,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,101,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00202,EPC_v1us_00101,PET_2024_03_21_28,PET,PET_01458,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,102,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00203,EPC_v1us_00101,PET_2024_03_21_28,PET,PET_01458,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,102,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00204,EPC_v1us_00102,PET_2024_03_21_28,PET,PET_01478,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,103,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00205,EPC_v1us_00102,PET_2024_03_21_28,PET,PET_01478,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,103,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00206,EPC_v1us_00103,PET_2024_03_21_28,PET,PET_01483,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,104,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00207,EPC_v1us_00103,PET_2024_03_21_28,PET,PET_01483,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,104,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00208,EPC_v1us_00104,PET_2024_03_21_28,PET,PET_01488,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,105,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00209,EPC_v1us_00104,PET_2024_03_21_28,PET,PET_01488,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,105,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00210,EPC_v1us_00105,PET_2024_03_21_28,PET,PET_01495,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,106,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00211,EPC_v1us_00105,PET_2024_03_21_28,PET,PET_01495,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,106,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00212,EPC_v1us_00106,PET_2024_03_21_28,PET,PET_02,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,107,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00213,EPC_v1us_00106,PET_2024_03_21_28,PET,PET_02,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,107,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00214,EPC_v1us_00107,PET_2024_03_21_28,PET,PET_03,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,108,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00215,EPC_v1us_00107,PET_2024_03_21_28,PET,PET_03,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,108,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00216,EPC_v1us_00108,PET_2024_03_21_28,PET,PET_06,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,109,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00217,EPC_v1us_00108,PET_2024_03_21_28,PET,PET_06,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,109,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00218,EPC_v1us_00109,PET_2024_03_21_28,PET,PET_07,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,110,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00219,EPC_v1us_00109,PET_2024_03_21_28,PET,PET_07,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,110,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00220,EPC_v1us_00110,PET_2024_03_21_28,PET,PET_08,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,111,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00221,EPC_v1us_00110,PET_2024_03_21_28,PET,PET_08,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,111,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00222,EPC_v1us_00111,PET_2024_03_21_28,PET,PET_09,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,112,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00223,EPC_v1us_00111,PET_2024_03_21_28,PET,PET_09,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,112,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00224,EPC_v1us_00112,PET_2024_03_21_28,PET,PET_18,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,113,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00225,EPC_v1us_00112,PET_2024_03_21_28,PET,PET_18,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,113,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00226,EPC_v1us_00113,PET_2024_03_21_28,PET,PET_20,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,114,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00227,EPC_v1us_00113,PET_2024_03_21_28,PET,PET_20,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,114,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00228,EPC_v1us_00114,PET_2024_03_21_28,PET,PET_25,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,115,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00229,EPC_v1us_00114,PET_2024_03_21_28,PET,PET_25,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,115,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00230,EPC_v1us_00115,PET_2024_03_21_28,PET,PET_26,MIXED_HYDROMET_CONTEXT,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,116,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00231,EPC_v1us_00115,PET_2024_03_21_28,PET,PET_26,MIXED_HYDROMET_CONTEXT,round_1,reviewer_b,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,116,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
ASN_v2ai_00232,EPC_v1us_00116,REC_2022_05_24_30,REC,REC_00019,URBAN_FLOOD,round_1,reviewer_a,independent_human_reviewer_slot,ASSIGNED_SLOT_PENDING_HUMAN_REVIEW,117,no observed geometry,future_human_review_assignment_only,real_reviewer_identity|ground_reference|label|training|overlay|prediction|protocol_b_reopen
