step_code,region,event_id,blocker_or_gate,status,blocking_reason,can_create_ground_reference,can_create_training_label,notes
v2ac,CUR,CUR_2022_01_15,no_occurrence_coordinates,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ac,CUR,CUR_2022_01_15,unlinkable_sentinel_date,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ac,CUR,CUR_2022_01_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ac,CUR,CUR_2022_01_15,no_overlay,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ac,CUR,CUR_2022_01_15,no_ground_reference,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ac,CUR,CUR_2022_01_15,no_training_label,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ac,CUR,CUR_2022_01_15,patch_truth_forbidden,BLOCKED,,false,false,"Schema migration does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; schema_migration_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,no_observed_geometry,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,no_occurrence_coordinates,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,unlinkable_sentinel_date,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,no_overlay,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,no_ground_reference,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,no_training_label,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,REC,REC_2022_05_24_30,patch_truth_forbidden,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,no_observed_geometry,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,no_occurrence_coordinates,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,unlinkable_sentinel_date,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,no_overlay,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,no_ground_reference,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,no_training_label,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,PET,PET_2022_02_15,patch_truth_forbidden,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,no_observed_geometry,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,no_occurrence_coordinates,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,unlinkable_sentinel_date,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,no_overlay,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,no_ground_reference,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,no_training_label,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ad,CUR,CUR_2022_01_15,patch_truth_forbidden,BLOCKED,,false,false,"QA harness does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_harness_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,no_observed_geometry,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,no_occurrence_coordinates,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,unlinkable_sentinel_date,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,no_overlay,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,no_ground_reference,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,no_training_label,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,REC,REC_2022_05_24_30,patch_truth_forbidden,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,no_observed_geometry,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,no_occurrence_coordinates,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,unlinkable_sentinel_date,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,no_overlay,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,no_ground_reference,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,no_training_label,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,PET,PET_2022_02_15,patch_truth_forbidden,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,no_observed_geometry,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,no_occurrence_coordinates,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,unlinkable_sentinel_date,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,no_overlay,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,no_ground_reference,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,no_training_label,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2ae,CUR,CUR_2022_01_15,patch_truth_forbidden,BLOCKED,,false,false,"Registry hardening does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; multiregion_registry_hardening_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,no_observed_geometry,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,no_occurrence_coordinates,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,unlinkable_sentinel_date,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,no_overlay,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,no_ground_reference,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,no_training_label,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,REC,REC_2022_05_24_30,patch_truth_forbidden,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,no_observed_geometry,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,no_occurrence_coordinates,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,unlinkable_sentinel_date,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
v2af,PET,PET_2022_02_15,no_explicit_anchor_crosswalk,BLOCKED,,false,false,"QA automation does not unblock geometry, overlay, ground reference or labels. | flags: ground_truth_operational=false; can_reopen_protocol_b=false; dino_usage=SUPPORT_ONLY; no_overlay_executed=true; no_coordinates_invented=true; patch_bound_truth=false; operational_validation=false; qa_automation_only=true; crosswalk_inferred=false; sentinel_date_inferred=false; raw_data_versioned=false"
