normalized_asset_id,canonical_patch_id,asset_id,region,asset_type,acquisition_date,cloud_cover,cloud_cover_required,cloud_cover_available,patch_asset_link_status,temporal_usability_status,is_clean_temporal_asset,source_files,applied_repair_fields,applied_repair_rules,applied_repair_confidences,rejected_repair_count,lineage_status,guardrail_status
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_canonical_bbox_crs_comparison_v1q3a\6_CLASSIFICATION_v1q3a.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_canonical_bbox_crs_comparison_v1q3a\6_CLASSIFICATION_v1q3a.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\b3_header__86abaff0a09b__b3_zip_entry_classification_v1.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\b3_header__86abaff0a09b__b3_zip_entry_classification_v1.csv,Petropolis,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__700204cf38ff__sgb_heavy_download_manifest_do_not_download_n.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__700204cf38ff__sgb_heavy_download_manifest_do_not_download_n.csv,Petropolis,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__fd0ebc41b7fe__sgb_heavy_download_manifest_do_not_download_n.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\external_evidence_acquisition__fd0ebc41b7fe__sgb_heavy_download_manifest_do_not_download_n.csv,Petropolis,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\v1fg__6fdad28c0103__external_bbox_evidence_classification_v1fg.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_external_validation_master_package_FIXED_20260511_200206\evidence_snapshots\v1fg__6fdad28c0103__external_bbox_evidence_classification_v1fg.csv,Petropolis,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_petropolis_manual_download_reconciliation_v1af\8_LAYER_TYPE_CLASSIFICATION_v1af.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_petropolis_manual_download_reconciliation_v1af\8_LAYER_TYPE_CLASSIFICATION_v1af.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_recife_pe3d_full_stack_reconciliation_v1ah\10_SC25_NON_MDE_TILE_CLASSIFICATION_v1ah.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_recife_pe3d_full_stack_reconciliation_v1ah\10_SC25_NON_MDE_TILE_CLASSIFICATION_v1ah.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_v1fg_external_evidence_reconciliation\external_bbox_evidence_classification_v1fg.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\revp_v1fg_external_evidence_reconciliation\external_bbox_evidence_classification_v1fg.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\PROJETO\outputs\project_cleanup\delete_audit_v1\recife_pe3d_b4_asset_classification_v1.csv,PET_01349,C:\Users\gabriela\Documents\PROJETO\outputs\project_cleanup\delete_audit_v1\recife_pe3d_b4_asset_classification_v1.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_candidate_ranking_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_candidate_ranking_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_dependency_audit_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_dependency_audit_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_overlap_audit_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_overlap_audit_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_patch_extent_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_patch_extent_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_qa_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_qa_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_region_status_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_region_status_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_source_inventory_v1gt.csv,PET_01349,C:\Users\gabriela\Documents\REV-P\local_runs\dino_embeddings\v1gt\land_use_coverage_source_inventory_v1gt.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::DINO_V1FU_SENTINEL_00083,PET_01349,DINO_V1FU_SENTINEL_00083,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_asset_preflight/v1fv/dino_local_asset_preflight_v1fv.csv|local_runs/ground_truth/v2bp/autonomous_evidence_adjudication_v2bp.csv|local_runs/ground_truth/v2bp/patch_event_consistency_matrix_v2bp.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,2,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::MV2_13_BIND_00083,PET_01349,MV2_13_BIND_00083,unknown,unknown,unknown,missing,false,false,LINKED,BLOCKED_MISSING_REGION,false,outputs_public/mv2_sentinel_binding/mv2_13_geometry_aoi_crs_matrix.csv,patch_asset_link,PATCH_ASSET_LINK_FROM_MANIFEST,HIGH_EXPLICIT_FIELD,1,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,PET_01349,outputs_public/mv2_lineage/asset_scene_lineage_manifest.csv,Petropolis,patch_manifest,unknown,missing,false,false,LINKED,NOT_TEMPORAL_ASSET,false,outputs_public/mv2_sentinel_binding/mv2_13_patch_inventory_normalized.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::protocolo_c/v1us_patch_registry_resolution.csv,PET_01349,protocolo_c/v1us_patch_registry_resolution.csv,Petropolis,patch_manifest,unknown,missing,false,false,LINKED,NOT_TEMPORAL_ASSET,false,datasets/v2av_patch_boundary_geometry_registry.csv|datasets/v2av_patch_boundary_source_manifest.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,1,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01349::unknown,PET_01349,unknown,Petropolis,unknown,unknown,missing,false,false,MISSING_OR_INVALID,BLOCKED_MISSING_ASSET_TYPE,false,datasets/dino_execution_queue_from_visual_expansion_v1qa.csv|datasets/dino_execution_readiness_audit_v1qb.csv|datasets/dino_patch_visual_linkage_registry_v1pv.csv|datasets/dino_review_only_execution_queue_expanded_v1pw.csv|datasets/dino_tcc_table_execution_readiness_v1qe.csv|datasets/dino_tcc_table_review_queue_v1py.csv|datasets/protocolo_c/v1us_dino_review_support_attachment.csv|datasets/protocolo_c/v1us_event_patch_candidate_registry.csv|datasets/protocolo_c/v1us_event_patch_readiness_matrix.csv|datasets/protocolo_c/v1us_event_temporal_window_linkage.csv|datasets/protocolo_c/v1us_patch_registry_resolution.csv|datasets/protocolo_c/v2aa_event_patch_readiness_update.csv|datasets/protocolo_c/v2ae_canonical_event_patch_registry.csv|datasets/protocolo_c/v2ah_candidate_evidence_dossier_index.csv|datasets/v2at_event_patch_package_registry.csv|datasets/v2au_patch_event_overlay_registry.csv|datasets/v2av_patch_boundary_recovery_queue.csv|datasets/v2ay_event_package_patch_crosswalk.csv|local_runs/dino_embeddings/v1gt/land_use_coverage_patch_extent_v1gt.csv|local_runs/dino_embeddings/v1gv/evidence_coverage_matrix_v1gv.csv|local_runs/ground_truth/v2bo/gt_patch_registry_scaffold_v2bo.csv|local_runs/ground_truth/v2bp/temporal_spatial_alignment_audit_v2bp.csv|local_runs/ground_truth/v2by/patch_expansion_candidate_inventory_v2by.csv|local_runs/protocolo_c/v1it/v1it_patch_footprint_inventory.csv|outputs_public/tables/revp_auditoria_prontidao_temporal_assets_mv1.csv,region,EXPLICIT_FIELD_NORMALIZATION,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::7a612be3a61d97c7,PET_01352,7a612be3a61d97c7,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,manifests/dino_inputs/revp_v1fu_dino_sentinel_input_manifest/dino_sentinel_input_manifest_v1fu.csv|outputs_public/mv2_data_gee_lineage_targets/mv2_data_01_gee_metadata_query_plan.csv|outputs_public/mv2_data_gee_lineage_targets/mv2_data_01_lineage_targets.csv|outputs_public/mv2_data_gee_lineage_targets/mv2_data_01_manual_gee_lineage_template.csv|outputs_public/mv2_data_gee_lineage_targets/mv2_data_01_manual_recovery_checklist.csv|outputs_public/mv2_data_gee_lineage_targets/mv2_data_01_risk_matrix.csv|outputs_public/mv2_gee_lineage_recovery/mv2_14_day10_post_lineage_gate.csv|outputs_public/mv2_gee_lineage_recovery/mv2_14_lineage_binding_matrix.csv|outputs_public/mv2_gee_lineage_recovery/mv2_14_manual_lineage_template.csv|outputs_public/mv2_gee_lineage_recovery/mv2_14_medium_binding_index.csv|outputs_public/mv2_gee_lineage_recovery/mv2_14_post_lineage_stac_gate.csv|outputs_public/mv2_sentinel_binding/mv2_13_asset_inventory_normalized.csv|outputs_public/mv2_sentinel_binding/mv2_13_binding_matrix.csv|outputs_public/mv2_sentinel_binding/mv2_13_day10_spectral_gate.csv|outputs_public/mv2_sentinel_binding/mv2_13_stac_dry_run_plan.csv|outputs_public/mv2_sentinel_binding/mv2_13_stac_gate_matrix.csv|outputs_public/mv2_sentinel_binding/mv2_13_temporal_scene_lineage_matrix.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,40,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\data\external_validation_assets\petropolis_sgb_cprm\raw\fbds\uso\RJ_3303906_USO.shp,PET_01352,C:\Users\gabriela\Documents\PROJETO\data\external_validation_assets\petropolis_sgb_cprm\raw\fbds\uso\RJ_3303906_USO.shp,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\b3_petropolis_official_package_header_review_v1\b3_zip_entry_classification_v1.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\b3_petropolis_official_package_header_review_v1\b3_zip_entry_classification_v1.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_status.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_status.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_v1.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_external_sgb_hydro_overlay_v1.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_sgb_cprm_inventory.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\curitiba_sgb_cprm_inventory.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\evidence_matrix_recife_external_sgb_cprm_v1.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\evidence_matrix_recife_external_sgb_cprm_v1.csv,Petropolis,dinov2_embedding,unknown,missing,false,false,LINKED,BLOCKED_MISSING_ACQUISITION_DATE,false,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN,HIGH_EXPLICIT_FIELD,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\_send_to_chatgpt\sgb_heavy_download_manifest_do_not_download_now.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\_send_to_chatgpt\sgb_heavy_download_manifest_do_not_download_now.csv,Petropolis,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
PET_01352::C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\petropolis_sgb_rigeo\sgb_heavy_download_manifest_do_not_download_now.csv,PET_01352,C:\Users\gabriela\Documents\PROJETO\outputs\external_validation\external_evidence_acquisition_20260511_074751\petropolis_sgb_rigeo\sgb_heavy_download_manifest_do_not_download_now.csv,Petropolis,dinov2_embedding,2026-05-11,missing,false,false,LINKED,CLEAN_TEMPORAL_ASSET,true,local_runs/dino_embeddings/v1gt/land_use_coverage_overlap_audit_v1gt.csv,acquisition_date|asset_type|patch_asset_link|region,EXPLICIT_FIELD_NORMALIZATION|PATCH_ASSET_LINK_FROM_MANIFEST|UNAMBIGUOUS_ASSET_TYPE_PATTERN|UNAMBIGUOUS_DATE_FROM_FILENAME,HIGH_EXPLICIT_FIELD|MEDIUM_UNAMBIGUOUS_FILENAME_PATTERN,0,APPLIED_DETERMINISTIC_SHADOW,GUARDRAILS_PRESERVED_SHADOW_MANIFEST_ONLY
