exclusion_id,sar_target_id,exclusion_type,exclusion_reason_pt,applies_now,applies_in_future_execution,required_check_future,fail_closed_outcome_pt
EXC_01164,SAR_0409,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01165,SAR_0409,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01166,SAR_0410,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01167,SAR_0410,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01168,SAR_0410,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01169,SAR_0410,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01170,SAR_0410,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01171,SAR_0410,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01172,SAR_0411,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01173,SAR_0411,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01174,SAR_0411,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01175,SAR_0411,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01176,SAR_0411,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01177,SAR_0411,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01178,SAR_0412,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01179,SAR_0412,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01180,SAR_0412,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01181,SAR_0412,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01182,SAR_0412,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01183,SAR_0412,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01184,SAR_0413,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01185,SAR_0413,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01186,SAR_0413,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01187,SAR_0413,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01188,SAR_0413,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01189,SAR_0413,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01190,SAR_0414,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01191,SAR_0414,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01192,SAR_0414,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01193,SAR_0414,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01194,SAR_0414,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01195,SAR_0414,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01196,SAR_0415,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01197,SAR_0415,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01198,SAR_0415,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01199,SAR_0415,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01200,SAR_0415,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01201,SAR_0415,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01202,SAR_0416,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01203,SAR_0416,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01204,SAR_0416,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01205,SAR_0416,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01206,SAR_0416,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01207,SAR_0416,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01208,SAR_0417,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01209,SAR_0417,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01210,SAR_0417,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01211,SAR_0417,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01212,SAR_0417,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01213,SAR_0417,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01214,SAR_0418,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01215,SAR_0418,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01216,SAR_0418,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01217,SAR_0418,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01218,SAR_0418,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01219,SAR_0418,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01220,SAR_0419,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01221,SAR_0419,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01222,SAR_0419,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01223,SAR_0419,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01224,SAR_0419,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01225,SAR_0419,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01226,SAR_0420,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01227,SAR_0420,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01228,SAR_0420,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01229,SAR_0420,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01230,SAR_0420,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01231,SAR_0420,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01232,SAR_0421,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01233,SAR_0421,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01234,SAR_0421,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01235,SAR_0421,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01236,SAR_0421,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01237,SAR_0421,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01238,SAR_0422,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01239,SAR_0422,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01240,SAR_0422,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01241,SAR_0422,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01242,SAR_0422,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01243,SAR_0422,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01244,SAR_0423,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01245,SAR_0423,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01246,SAR_0423,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01247,SAR_0423,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01248,SAR_0423,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01249,SAR_0423,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01250,SAR_0424,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01251,SAR_0424,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01252,SAR_0424,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01253,SAR_0424,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01254,SAR_0424,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01255,SAR_0424,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01256,SAR_0425,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01257,SAR_0425,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01258,SAR_0425,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01259,SAR_0425,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01260,SAR_0425,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01261,SAR_0425,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01262,SAR_0426,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01263,SAR_0426,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01264,SAR_0426,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01265,SAR_0426,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01266,SAR_0426,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01267,SAR_0426,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01268,SAR_0427,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01269,SAR_0427,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01270,SAR_0427,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01271,SAR_0427,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01272,SAR_0427,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01273,SAR_0427,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01274,SAR_0428,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01275,SAR_0428,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01276,SAR_0428,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01277,SAR_0428,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01278,SAR_0428,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01279,SAR_0428,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01280,SAR_0429,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01281,SAR_0429,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01282,SAR_0429,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01283,SAR_0429,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01284,SAR_0429,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01285,SAR_0429,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01286,SAR_0430,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01287,SAR_0430,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01288,SAR_0430,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01289,SAR_0430,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01290,SAR_0430,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01291,SAR_0430,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01292,SAR_0431,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01293,SAR_0431,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01294,SAR_0431,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01295,SAR_0431,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01296,SAR_0431,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01297,SAR_0431,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01298,SAR_0432,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01299,SAR_0432,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01300,SAR_0432,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01301,SAR_0432,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01302,SAR_0432,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01303,SAR_0432,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01304,SAR_0433,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01305,SAR_0433,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01306,SAR_0433,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01307,SAR_0433,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01308,SAR_0433,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01309,SAR_0433,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01310,SAR_0434,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01311,SAR_0434,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01312,SAR_0434,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01313,SAR_0434,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01314,SAR_0434,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01315,SAR_0434,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01316,SAR_0435,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01317,SAR_0435,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01318,SAR_0435,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01319,SAR_0435,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01320,SAR_0435,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01321,SAR_0435,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01322,SAR_0436,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01323,SAR_0436,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01324,SAR_0436,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01325,SAR_0436,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01326,SAR_0436,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01327,SAR_0436,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01328,SAR_0437,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01329,SAR_0437,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01330,SAR_0437,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01331,SAR_0437,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01332,SAR_0437,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01333,SAR_0437,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01334,SAR_0438,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01335,SAR_0438,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01336,SAR_0438,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01337,SAR_0438,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01338,SAR_0438,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01339,SAR_0438,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01340,SAR_0439,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01341,SAR_0439,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01342,SAR_0439,urban_shadow_layover,sombra/layover urbano no SAR (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01343,SAR_0439,vegetation_ambiguity,ambiguidade por vegetacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01344,SAR_0439,slope_hand_inconsistent,inconsistencia de declividade/HAND (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01345,SAR_0439,no_qa_possible,sem QA humano possivel (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01346,SAR_0440,no_patch_or_aoi,sem patch nem AOI minima para recorte,true,false,false,"se o criterio ocorrer, excluir do canario e nao promover"
EXC_01347,SAR_0440,permanent_water_confusion,risco de confundir agua permanente com inundacao (checar no futuro),false,true,true,"se o criterio ocorrer, excluir do canario e nao promover"
